id	address	lat	lon
87384187	улица Якова Потапова, 3/1	62.01524585000001	129.68003334999997
87384189	улица Каландаришвили, 42	62.02307594833434	129.6987865236301
87384192	улица Кеши Алексеева, 11	62.0166691	129.6774663
87384200	улица Лермонтова, 138/3	62.01893647490305	129.68892787940368
87384204	улица Чайковского, 119	62.018133999999996	129.67939644999998
87384209	улица Кеши Алексеева, 3	62.015610980488724	129.68133411317018
87384210	улица Маяковского, 108	62.0194636	129.6851762
87384211	улица Маяковского, 85/1	62.019381450000004	129.68679170000001
87384217	улица Лермонтова, 94/1	62.02677475	129.6956934
87384219	улица Каландаришвили, 25/8	62.02161154648105	129.69775203663968
87384222	улица Лермонтова, 148	62.01827186770671	129.68697818833073
87384223	улица Лермонтова, 138/5	62.017696754735205	129.68739082982114
87384225	улица Петровского, 23/1	62.02712077538101	129.70378598567197
87384227	улица Широких-Полянского, 5/2	62.0176295	129.68387415
87384228	улица Лермонтова, 105А	62.02502761245224	129.6977766297589
87384233	улица Каландаришвили, 38/5	62.02485232401882	129.7027505025975
87384234	улица Каландаришвили, 27	62.022498515177055	129.69612688002832
87384235	улица Чайковского, 32	62.018875	129.67922384999997
87384236	улица Лермонтова, 172	62.01123235000001	129.68096735
87384238	улица Маяковского, 87/2	62.01909615	129.6864471
87384239	улица Якова Потапова, 19	62.01094530212122	129.67768477688688
87384240	улица Дежнёва, 81/1	62.012731250000016	129.69878120000004
87384241	улица Дежнёва, 91	62.011347071110606	129.69572531475188
87384242	улица Лонгинова, 38	62.0217297	129.67565650000003
87384243	улица Дежнёва, 83/1	62.01239365	129.6980917
87384247	улица Шевченко, 6	62.01359567973352	129.67981059432785
87384248	улица Широких-Полянского, 10	62.019290250393645	129.68126348289007
87384249	улица Ойунского, 20/1	62.02369692294456	129.70774830351945
87384251	улица Петровского, 27/2	62.029249428675904	129.6991156969042
87384253	улица Лермонтова, 113	62.024393700000005	129.69525405000005
87384254	улица Лермонтова, 176	62.01049042026964	129.68002525567553
87384256	улица Якова Потапова, 5	62.01505644999999	129.67921894999998
87384257	улица Кеши Алексеева, 9	62.01653489999999	129.677951
87384260	улица Лермонтова, 160	62.0142925417093	129.68329542026987
87384263	улица Лермонтова, 156	62.01618345915663	129.68477436165622
87384264	улица Шевченко, 3А	62.01305916659787	129.68038248951805
87384265	улица Каландаришвили, 25	62.02264722572584	129.69933290852936
87384266	улица Лермонтова, 154/1	62.01683910832418	129.68446758667832
87384268	улица Каландаришвили, 40/8	62.0256069	129.70494234999998
87384269	улица Петровского, 27/1	62.029205	129.6999275
87384271	улица Каландаришвили, 25/6	62.022133250677626	129.69696882548735
87384273	улица Лермонтова, 111	62.024751891703396	129.69573719497896
87384277	улица Якова Потапова, 16/1	62.009469174049535	129.67619673045897
87384279	улица Лермонтова, 92/2	62.02717504943117	129.6962960007144
87384280	улица Лермонтова, 97	62.02697579999999	129.7008185
87384281	улица Широких-Полянского, 5	62.017842693779016	129.68487976537696
87384286	улица Широких-Полянского, 9/3	62.01749649999999	129.68245514999998
87384287	улица Шевченко, 1	62.0129820417093	129.68141992026983
87384289	улица Якова Потапова, 19/1	62.0109434	129.6785999
87384290	улица Каландаришвили, 38/6	62.02494352569434	129.703694096216
87384291	улица Лермонтова, 90/2	62.02768225	129.69933645
87384292	улица Лермонтова, 170/1	62.011738841709295	129.68026252026988
87384294	улица Маяковского, 96	62.02185558720682	129.68785217842165
87384295	улица Якова Потапова, 6/1	62.01298251666566	129.67625823465724
87384296	улица Широких-Полянского, 8А	62.019351729582816	129.68220386353056
87384297	улица Широких-Полянского, 9/1	62.018021418171294	129.68349165957795
87384298	улица Каландаришвили, 23/2	62.022384050000014	129.70032835000004
87384300	улица Маяковского, 87/1	62.01877954167021	129.6860829133183
87384306	улица Кеши Алексеева, 13/4	62.01516954999999	129.675586
87384307	улица Шевченко, 4	62.01346360000001	129.68102874999997
87384308	улица Ойунского, 20/2	62.02387194927583	129.70677553018234
87384309	улица Чайковского, 123	62.017228006221	129.6783247346231
87384312	улица Кеши Алексеева, 10	62.0166483	129.68033269999998
87384315	улица Лермонтова, 174	62.0108653880225	129.6805593740553
87384319	улица Чайковского, 30/1	62.020457092490226	129.68005893927113
87384324	улица Шевченко, 2/1	62.01374915829069	129.6817782797301
87384326	улица Чайковского, 117/1	62.018261399999986	129.68024554999997
87384329	улица Ломоносова, 57	62.0244421	129.70397674999998
87384332	улица Кеши Алексеева, 6	62.016231999999995	129.68182865
87384333	улица Лермонтова, 90/3	62.027688677943175	129.69853484688
87384337	улица Якова Потапова, 13	62.01271645	129.67796340000004
87384341	улица Лермонтова, 178	62.01009345829069	129.67944737973014
87384346	улица Дежнёва, 87/1	62.01171580930007	129.69687912387081
87384348	улица Дежнёва, 83	62.01299756630473	129.69740470525028
87384349	улица Каландаришвили, 44	62.02309682514284	129.69782123198243
87384351	улица Якова Потапова, 14	62.00946904999999	129.67683235
87384356	улица Лермонтова, 168/2	62.01218806108472	129.6803047314101
87384357	улица Якова Потапова, 8	62.011444700000006	129.6769026
87384358	улица Лермонтова, 99	62.02666231294238	129.70006213059276
87384359	улица Широких-Полянского, 9	62.018345506220996	129.68302723462307
87384360	улица Каландаришвили, 40/7	62.02644689999999	129.7046621
87384364	улица Кеши Алексеева, 1	62.01540161951128	129.68220878682985
87384365	улица Маяковского, 104/1	62.02000495	129.68572895
87384366	улица Якова Потапова, 17/1	62.0114662417093	129.67887602026985
87384367	улица Якова Потапова, 7	62.0144437	129.6790111
87384368	улица Дежнёва, 81/4	62.0114458	129.69878930000002
87384371	улица Лонгинова, 29	62.02135760697602	129.6762089094162
87384373	улица Каландаришвили, 25/1	62.022600549192134	129.69714476119697
87384374	улица Лермонтова, 154/2	62.016921865377725	129.68356469627884
87384380	улица Лермонтова, 142	62.01904769872982	129.68789648573014
87384385	улица Шевченко, 2	62.0133354285602	129.68224128540703
87384386	улица Ломоносова, 53	62.02503006357601	129.70536363094206
87384387	улица Широких-Полянского, 11/2	62.017913549999996	129.68184685000003
87384388	улица Кеши Алексеева, 13/3	62.01462735000001	129.67556820000001
87384389	улица Кеши Алексеева, 12	62.016782706220994	129.67976213462305
87384390	улица Каландаришвили, 38/2	62.023677024649835	129.70197299619645
87384392	улица Каландаришвили, 40/4	62.0264761920159	129.701815000341
87384393	улица Кеши Алексеева, 2	62.0156133	129.68406445
87384394	улица Лермонтова, 166/1	62.012568849999994	129.6805469
87384398		62.0221315697983	129.69944565263276
87384400	улица Каландаришвили, 21/1	62.02219114662456	129.70208276452053
87384401	улица Дежнёва, 81/3	62.011869023041505	129.69873159288437
87384402	улица Дежнёва, 79/1	62.01288895	129.69990174999998
87384404	улица Якова Потапова, 10/3	62.010110737761345	129.67699885735647
87384405	улица Широких-Полянского, 8	62.01901840938379	129.68230499039177
87384407	улица Каландаришвили, 40	62.02363870394412	129.6992519585457
87384415	улица Дежнёва, 85	62.012727635800424	129.69680103215333
87384416	улица Лермонтова, 168/1	62.01212095829069	129.68094397973013
87384417	улица Якова Потапова, 11/1	62.0127692417093	129.67943442026984
87384418	улица Лермонтова, 103/1	62.02568751803701	129.69829529824167
87384422	улица Лермонтова, 158/1	62.014749450000004	129.68293780000002
87384423	улица Маяковского, 89	62.01842625	129.68468864999997
