node_id_from	node_id_to	weight
94513260	94513214	0.000381
290470359	290470354	0.000381
1254902424	1254902423	0.000381
160909065	160909093	0.000381
1268039026	1267299921	0.000382
299206190	299206191	0.000382
140964479	140964435	0.000382
140964579	140964509	0.000382
1425431369	301737371	0.000383
299169357	299169356	0.000383
875770702	875778358	0.000383
296984739	296984740	0.000383
299210236	291096152	0.000383
159862049	159862096	0.000384
284355344	284355343	0.000384
159858684	159858664	0.000384
159798276	159798369	0.000384
159862086	159862059	0.000385
99304234	99304099	0.000385
13187604	13187603	0.000385
290641326	290641327	0.000385
298462852	299210236	0.000386
159870039	159869647	0.000386
160916793	160916968	0.000386
284230997	284230998	0.000386
288174892	159870201	0.000386
159869515	288189794	0.000387
140964591	140964626	0.000387
159869814	159869467	0.000387
159869814	159870735	0.000387
289854603	301736769	0.000387
159869647	159870782	0.000388
159494312	278009511	0.000388
159858962	1083068618	0.000388
16559834	16559835	0.000389
159709015	159709056	0.000389
273974639	87366372	0.000389
159193703	159192518	0.000389
159404933	159404946	0.000389
285188102	285188103	0.000389
1425431344	1425431343	0.000390
140964379	140964454	0.000390
160917087	160917288	0.000390
159898322	159898354	0.000390
289959411	289959413	0.000390
1268039028	1267299919	0.000390
299206224	299206227	0.000391
159884511	159883882	0.000391
159404932	159404870	0.000391
285188104	285188103	0.000391
159933190	159932989	0.000391
160917194	160916946	0.000391
298965199	298965200	0.000392
299169371	291278560	0.000392
1264822889	1264822894	0.000392
160038979	160038318	0.000392
141901369	141903935	0.000392
288205046	159870663	0.000392
159869624	159870333	0.000393
159870435	159858731	0.000393
159870502	159870138	0.000393
298457059	298457060	0.000393
301736609	301736608	0.000393
159870189	159869737	0.000393
159861869	159861760	0.000393
159870471	159870423	0.000393
285188113	285188114	0.000393
159950433	159950473	0.000393
1253231908	1253231910	0.000393
141903966	1365848361	0.000394
278175856	278175855	0.000394
159898776	159898758	0.000394
159933888	1271916294	0.000394
626784580	626784582	0.000394
140964458	140964369	0.000394
159544081	159544130	0.000394
287702340	287702341	0.000394
159883835	287864634	0.000395
159798343	159798426	0.000395
160908866	160909153	0.000395
140964458	140964591	0.000395
159870707	159869624	0.000396
159898858	159898751	0.000396
100271872	100271768	0.000396
160908756	160908972	0.000396
1264822886	1264822890	0.000396
95996435	95996447	0.000396
159870306	159869879	0.000396
159870728	159870729	0.000396
159798369	159739361	0.000396
98670982	98670958	0.000396
290634277	159858738	0.000397
301736607	301736604	0.000397
159862000	159862024	0.000397
274205349	274205339	0.000397
100272000	157862583	0.000397
159544144	159544104	0.000397
1298909847	1298909862	0.000397
301736404	301736405	0.000398
89059861	89059825	0.000398
89060066	89060098	0.000398
89060115	89060163	0.000398
89059935	89059870	0.000398
284160777	1365848365	0.000398
159884654	287979560	0.000399
291098826	291098823	0.000399
159861777	159861785	0.000399
159870336	159870652	0.000399
159862059	159861878	0.000400
288189793	159869724	0.000400
1268039036	1268039030	0.000400
1425431337	1425431344	0.000400
87399287	87399429	0.000400
289854596	284959161	0.000400
299206264	299206267	0.000401
289854603	301737261	0.000401
141903966	141903942	0.000401
87384297	87384461	0.000402
301736923	301736925	0.000402
159898660	159898674	0.000402
160917110	160916964	0.000402
159884753	159884182	0.000402
301736973	289959412	0.000402
1425417774	1425417776	0.000403
159870388	159870305	0.000403
299169352	299169353	0.000403
95996451	276689622	0.000403
159858858	159858684	0.000403
89059966	89059906	0.000403
159884720	287864629	0.000403
1272718702	278009423	0.000403
291274676	160917045	0.000403
159869763	159870721	0.000404
290641323	290641324	0.000404
287968335	159884190	0.000405
160916850	160916909	0.000405
159870491	159870185	0.000405
159870613	159858801	0.000405
299206205	299206198	0.000406
160908950	160908866	0.000406
99304179	99304129	0.000406
159870760	159870562	0.000406
94513364	94513133	0.000406
159491390	159517730	0.000406
159936107	159936285	0.000406
160908737	298460542	0.000406
1425417364	301736194	0.000407
291278555	291278554	0.000407
1264822893	1264822889	0.000407
159898301	159898322	0.000407
159933850	1327777191	0.000407
1225662749	1225662746	0.000408
1425431417	1425417776	0.000408
159950450	159950433	0.000408
159870064	159869941	0.000408
141903961	284160778	0.000409
290470366	290470365	0.000409
287968334	159884190	0.000409
284180004	284180005	0.000409
159858710	314247028	0.000410
1263612031	159933136	0.000410
1457949755	1458234319	0.000410
89060202	89059972	0.000410
159869656	159869927	0.000410
160908811	160909138	0.000410
159861694	159862080	0.000411
159870750	159870136	0.000411
160917041	284960326	0.000411
16559838	16559837	0.000412
159491491	159738931	0.000412
159869952	159870031	0.000412
287501819	287501818	0.000412
159347647	159347630	0.000412
97966593	98670940	0.000412
791371711	791371713	0.000412
140964485	142086097	0.000412
284959913	103629109	0.000413
160917030	160916979	0.000413
89934557	100571146	0.000413
141900308	141900320	0.000413
140964433	140964446	0.000413
103629266	103628911	0.000414
282747935	282747936	0.000414
159798208	159798177	0.000414
159870136	159869656	0.000414
87384476	87384240	0.000414
140964600	140964577	0.000414
284152706	284152708	0.000414
1285445551	1285445550	0.000414
160158546	160158197	0.000414
159347606	159347532	0.000414
13187597	13187598	0.000414
160917048	160916847	0.000414
99304197	99304097	0.000414
291711135	291711138	0.000414
140964657	140964617	0.000414
159869924	159869456	0.000415
299206180	299206179	0.000415
286835154	286835155	0.000415
16559834	16559837	0.000415
287517664	287517678	0.000416
160917001	160917064	0.000416
298965208	298965209	0.000416
87384426	87384222	0.000416
159898483	159898526	0.000416
159709320	159709010	0.000416
140964539	140964435	0.000416
159898655	159898621	0.000416
159347532	287468694	0.000417
301736192	301736191	0.000417
159798258	159798240	0.000417
159858839	159858799	0.000418
1285411597	1285411595	0.000418
159869661	1298909852	0.000418
159347616	284191244	0.000419
284959148	289959412	0.000419
290642638	290642636	0.000419
159800074	141900298	0.000419
791371772	791371748	0.000419
284152704	284152706	0.000419
277805991	159933016	0.000420
299211826	298458281	0.000420
292059859	87399312	0.000420
160916796	160916943	0.000421
290470362	290470366	0.000421
284248846	159861823	0.000421
142071502	142071505	0.000421
94513163	94513378	0.000421
99304089	99304227	0.000421
1425431331	1425431347	0.000421
284355342	284355343	0.000421
94513176	94513179	0.000422
159870441	159870540	0.000422
140964539	159870316	0.000422
277805990	157859373	0.000422
159884654	159884456	0.000422
159799969	141901369	0.000422
273954938	655788295	0.000422
279021770	279021764	0.000423
1425417395	1425417415	0.000423
89934536	100571146	0.000423
284160599	141901360	0.000423
284959160	289854596	0.000423
160916740	160917305	0.000424
160917051	284822395	0.000424
159862176	159862148	0.000424
299169354	299169355	0.000425
160916971	160917118	0.000425
284958191	284959348	0.000425
287517392	159358830	0.000425
100272042	278023531	0.000425
301737102	301737261	0.000425
1425417380	1425417427	0.000425
159870597	159870305	0.000426
1262477142	282197674	0.000426
299210248	291275315	0.000426
284355341	284355342	0.000426
298728299	298728298	0.000426
291278547	291278550	0.000426
159491386	1244574712	0.000427
159936121	159936200	0.000427
159739431	87384510	0.000427
141903965	284161426	0.000427
87384368	87384401	0.000427
159870189	159869698	0.000427
160039001	160038669	0.000427
99304085	99304140	0.000427
291096152	299210233	0.000428
87384426	87384457	0.000428
1244574710	159491544	0.000428
159372031	159372290	0.000428
100271918	278023528	0.000428
282747926	282747931	0.000429
284180002	284180003	0.000429
298728310	298728311	0.000429
160917072	160917094	0.000429
87384450	87384222	0.000429
159800084	159799923	0.000429
141903928	141903960	0.000429
285188105	285188106	0.000429
273989869	94513124	0.000430
102150920	102805877	0.000430
297829505	297829506	0.000430
160158427	160158453	0.000430
1268039028	1268039030	0.000430
160038819	160038669	0.000430
97966593	97966603	0.000431
1425417415	1425417418	0.000431
301736404	301736402	0.000431
278141220	278141221	0.000431
94513133	94513326	0.000431
1425431302	1425431305	0.000431
159936172	159936121	0.000432
159870381	159870576	0.000432
301736399	301736188	0.000432
159950553	159950525	0.000432
301737097	1425417367	0.000432
1225662745	1225662741	0.000432
99304140	99304089	0.000432
159870305	159870625	0.000432
160158352	160158694	0.000432
159870613	159869456	0.000432
284959146	284959148	0.000433
159870370	288137015	0.000433
103629239	103628892	0.000433
141901376	141901381	0.000434
289854603	289854602	0.000434
284160599	284155570	0.000434
297837516	160908808	0.000434
89934564	89934536	0.000434
287517651	287517649	0.000434
159494240	159494306	0.000434
285188108	285188107	0.000434
159870384	159870171	0.000434
284822398	284822399	0.000435
159870698	288183526	0.000435
213808621	626811991	0.000435
159404878	287830812	0.000435
284195108	1369008036	0.000435
159799918	159799949	0.000435
160033200	160032727	0.000436
284958191	284822398	0.000436
159933151	274246174	0.000436
159950436	159950630	0.000436
292059855	292059856	0.000437
284152708	284152701	0.000437
1365848388	141903971	0.000437
159798437	159798295	0.000437
298965191	298965192	0.000438
89059966	160172682	0.000438
48958398	48958396	0.000438
159898660	159898621	0.000438
102805907	102805935	0.000438
87384429	87384248	0.000438
299169354	299169353	0.000438
791371770	791371772	0.000438
160038277	160038745	0.000438
1267299922	1267299923	0.000438
159869728	159870370	0.000439
1360894020	300409005	0.000439
286835157	286835158	0.000439
299169352	299169351	0.000439
159898555	159898515	0.000439
98616213	98616063	0.000439
94513254	94513302	0.000440
287979560	159883885	0.000440
102805949	102805912	0.000440
290470354	290470353	0.000440
160909117	160908969	0.000441
290641328	290641327	0.000441
159898498	159898178	0.000441
159869446	159869480	0.000441
314247028	1225662742	0.000441
657756348	1267299918	0.000441
287864632	159884036	0.000441
159870381	159869700	0.000441
89931930	166444698	0.000442
159858958	159858773	0.000442
160913510	160913458	0.000442
159870663	288205045	0.000442
278018080	278018078	0.000442
1298909857	287976542	0.000442
87399327	159858618	0.000442
284230991	284230990	0.000442
159709010	159709171	0.000442
278139950	98616225	0.000443
17303968	159849704	0.000443
159883830	159884240	0.000443
99304179	99304157	0.000444
159898713	159898840	0.000444
103628861	103628911	0.000444
290470344	159950541	0.000444
1225662749	1225662750	0.000444
159798437	159798240	0.000444
159870214	1298909858	0.000444
284958192	284958193	0.000445
159870344	159870633	0.000445
87384182	87384248	0.000445
159709171	159589925	0.000445
160908950	160909237	0.000445
159371922	159372095	0.000445
297317829	290777033	0.000446
306341167	98616239	0.000446
287501815	287501814	0.000446
160913438	160913458	0.000446
301736762	301736603	0.000446
274013620	88567966	0.000447
17619167	17619164	0.000447
159869473	159869724	0.000447
285188101	285188102	0.000447
87384211	87384238	0.000447
287702388	287702389	0.000447
159589954	159589925	0.000447
290470362	290470367	0.000448
159898352	159898840	0.000448
279167550	99304225	0.000448
159870450	159870126	0.000449
791294579	791294578	0.000449
296984732	160916949	0.000450
1263612031	1263612032	0.000450
94513108	94513364	0.000450
287494904	287494905	0.000450
160158364	160158453	0.000450
159869656	159869771	0.000450
159192518	159193808	0.000451
48958400	48958399	0.000451
159870370	159870126	0.000451
87384401	87384476	0.000451
87384292	87384356	0.000451
87384394	87384356	0.000451
160916968	160916838	0.000452
159869964	159870011	0.000452
159861823	159861981	0.000452
725075643	159933055	0.000452
284959155	301736727	0.000453
140964618	140964603	0.000453
1262469477	667386273	0.000453
140964468	140964456	0.000453
87399251	87399383	0.000453
103629239	103629004	0.000453
103629015	103629223	0.000453
160909169	160908889	0.000453
159216404	159347545	0.000453
159799995	159800025	0.000453
284822396	160916932	0.000454
159491386	1244574711	0.000454
48958398	48958397	0.000455
160038676	160039103	0.000455
159936216	159936202	0.000455
299206177	299206171	0.000455
48958407	638176864	0.000455
159936196	159936097	0.000455
99304129	99304231	0.000455
100271843	306341167	0.000456
102150924	102150919	0.000456
159933087	159933067	0.000456
159861790	159862177	0.000456
98616145	274246181	0.000456
1253231899	298941982	0.000456
103628879	103629187	0.000457
859445972	859445971	0.000457
160908979	160909204	0.000457
87399305	292059858	0.000457
4086072	4086073	0.000457
160917132	160917091	0.000457
282197672	282747922	0.000457
159936228	159936182	0.000457
159216741	159216514	0.000458
140964446	140964579	0.000458
301736185	301736396	0.000458
3934802	159933136	0.000458
1263949249	680736205	0.000458
286835156	286835155	0.000458
282197674	1262477141	0.000458
299944878	87399226	0.000459
102805877	102805929	0.000459
298965204	291278546	0.000459
1285445552	1285445553	0.000459
159898526	141903941	0.000459
98616232	98616190	0.000459
159861805	159862023	0.000459
97966603	97966632	0.000459
297845528	297845529	0.000460
159870762	159869698	0.000460
159964638	160158557	0.000460
102150955	102150925	0.000460
87384491	87384210	0.000460
276689622	95996465	0.000460
159883862	159884084	0.000460
160909207	297836315	0.000461
160916841	160917009	0.000461
160916937	160916734	0.000462
290641327	290642637	0.000462
48958399	48958401	0.000462
98884587	98884546	0.000462
102150944	102150945	0.000462
159870581	159870511	0.000463
291289139	291289140	0.000463
286835156	286835157	0.000463
159861785	159862084	0.000464
1298909861	159884120	0.000464
160038605	160038052	0.000464
284822395	284959349	0.000464
284790340	284959145	0.000464
98670987	98670952	0.000464
160038392	160038623	0.000465
87384501	87384113	0.000465
298965192	298965193	0.000465
159358817	159358468	0.000465
298965186	298965207	0.000466
287702353	287702340	0.000466
160172155	160172722	0.000466
1225662747	140964404	0.000466
95996489	95996495	0.000466
159870636	159858836	0.000466
87384287	87384145	0.000466
87384496	87384367	0.000467
278023532	100271794	0.000467
299210235	299210229	0.000467
102805930	102805960	0.000467
159870735	287832389	0.000467
159870540	159870795	0.000468
142071506	141901360	0.000468
159870441	159869624	0.000468
160913492	160913438	0.000468
282747930	282747929	0.000468
278023534	278023531	0.000468
160909187	160908940	0.000469
159870537	159870436	0.000469
159861701	159861718	0.000469
87384175	87384461	0.000470
159193703	159193836	0.000470
298462850	299210244	0.000470
298941982	302708855	0.000470
159537230	284231003	0.000470
157859367	159933083	0.000470
102150946	102150927	0.000470
48958396	48958400	0.000470
102806042	102806002	0.000471
159862000	159862102	0.000471
298462849	299210238	0.000471
298935560	298935556	0.000471
159858738	159870166	0.000471
291278553	291278550	0.000472
100272000	100272027	0.000472
103628956	103629134	0.000472
284959157	301736183	0.000472
274013621	88568070	0.000472
284958193	284958194	0.000472
159798232	159798197	0.000472
160908940	160908937	0.000472
1170462367	1263947437	0.000472
159933067	159933002	0.000472
297834776	160909228	0.000473
1254904500	298459651	0.000473
289854599	301736976	0.000473
159491359	1272718702	0.000473
141903945	159898671	0.000473
159216890	159216514	0.000473
160916932	284822397	0.000474
103629116	103629265	0.000474
298462851	291096150	0.000474
103629261	103628855	0.000474
102150944	102150931	0.000474
159347606	159347619	0.000474
95996447	95996465	0.000474
284157384	141901360	0.000475
1269258167	1269258166	0.000475
298462849	298462848	0.000475
287517644	287517678	0.000475
1457949755	1457949756	0.000475
724209940	724209939	0.000475
159884143	159884129	0.000476
1360894019	1360894018	0.000476
300408801	297848258	0.000476
296984748	296984749	0.000476
159936151	159936107	0.000477
160916937	160916971	0.000477
282197673	282197674	0.000477
3649031	273911547	0.000477
160913478	160913510	0.000477
87384494	87384489	0.000477
94513371	94513130	0.000478
159870491	159869724	0.000478
282747915	282747919	0.000478
159798307	159798343	0.000478
159936170	159936216	0.000478
88568070	88567840	0.000478
159935529	159935603	0.000479
103629205	103629069	0.000479
160916785	160917255	0.000479
291096147	291096146	0.000479
160917051	284958190	0.000479
298965212	298965190	0.000479
159915146	159914750	0.000479
160909207	160908991	0.000480
99304222	99304210	0.000480
160917070	160917314	0.000480
298965215	298965214	0.000481
160038824	160038935	0.000481
102805939	102805978	0.000481
287746943	159898400	0.000481
102805950	102805868	0.000481
278028604	278028605	0.000481
17282149	791040625	0.000481
159936113	159936172	0.000481
160909183	160909108	0.000481
159870552	159870609	0.000482
1327777190	1327777186	0.000482
791040677	791040676	0.000482
160158763	160158428	0.000482
159869896	159869491	0.000482
87384238	87384300	0.000483
159799907	159800034	0.000483
678085954	277805989	0.000483
115593364	115593370	0.000483
160909217	160908867	0.000483
102805892	102805929	0.000483
140964370	140964554	0.000483
290470354	290470349	0.000484
87384079	87384172	0.000484
159858693	159858965	0.000484
287979560	159870656	0.000484
279167552	279167557	0.000484
16559837	278018080	0.000484
159858958	159858836	0.000484
159936228	917197337	0.000484
159800012	159800081	0.000485
87384514	141910198	0.000485
274246183	98616193	0.000485
142071506	141903941	0.000485
159491502	1272718699	0.000485
87399317	87399377	0.000485
159898638	159898545	0.000485
299939343	299939342	0.000486
160908957	160909235	0.000486
159869671	159870283	0.000486
159494408	159494357	0.000487
160038107	160038935	0.000487
160916774	160916883	0.000487
1425417619	1425417615	0.000487
160909235	160908902	0.000487
159869826	159869721	0.000487
299169371	299169372	0.000487
290634277	159858858	0.000488
160909090	160909276	0.000488
98670952	98670973	0.000488
159870163	140964486	0.000488
159537155	284231004	0.000488
1218510092	1218510090	0.000488
102150937	102150950	0.000489
284959155	301736728	0.000489
273944102	273944100	0.000489
100272045	100271843	0.000489
100421396	100421439	0.000490
159404598	159404946	0.000490
98616199	100271843	0.000490
1425431435	1425417329	0.000490
103628975	103629098	0.000490
87384326	87384499	0.000490
287979559	159869556	0.000491
284960323	160917009	0.000491
98616040	167572749	0.000491
1425417572	1425417574	0.000491
1425417372	1425431435	0.000491
160917205	160916800	0.000491
1285445548	284160776	0.000491
1268874957	1268874955	0.000491
159862015	159862156	0.000491
282747933	282747935	0.000492
159884626	159884560	0.000492
102806028	102805939	0.000492
103629102	103628923	0.000492
141900312	284160780	0.000493
290642639	290642638	0.000493
96473963	96474047	0.000493
160916925	160916934	0.000493
298965213	298965212	0.000494
299210229	299210228	0.000494
300408802	298460539	0.000494
299206216	299206213	0.000494
301737372	301737371	0.000494
87399412	87399377	0.000495
160917312	160917158	0.000495
159870055	159870140	0.000495
89931928	89931921	0.000495
1425417336	1425431431	0.000495
97966592	97966615	0.000495
284959153	301736918	0.000495
102150927	102150951	0.000496
160908762	160909294	0.000496
98670938	159914798	0.000496
88567801	88568070	0.000496
160917167	160916901	0.000496
287517644	287517643	0.000496
159870436	159870171	0.000496
299206192	299206202	0.000497
298965211	298965210	0.000497
278141221	278141222	0.000497
159933039	304774990	0.000497
160916902	160917102	0.000497
1425431381	1425431387	0.000497
290641323	290642636	0.000497
99304180	99304188	0.000497
159933002	159933158	0.000498
1263612030	1263612032	0.000498
160917159	160917177	0.000498
160909161	160909283	0.000498
159884182	159884020	0.000498
159193676	159193021	0.000498
103628897	103629221	0.000498
310175892	278016773	0.000498
103628995	103629208	0.000498
159858921	159870663	0.000499
290782879	290782571	0.000499
1425417364	1425417346	0.000499
287702337	287702395	0.000499
103628962	103629123	0.000499
87384271	87384373	0.000499
160172722	160172236	0.000499
100271871	278139950	0.000499
87384446	87384346	0.000499
159936170	159936107	0.000500
159798197	159800001	0.000500
298965209	298965187	0.000500
159950570	159950558	0.000500
159537069	284231001	0.000501
299169363	299169365	0.000501
103628999	103629153	0.000501
103629188	103629069	0.000501
99304153	99304072	0.000501
103629102	103628861	0.000501
273961408	273954938	0.000501
87384097	87384192	0.000501
94513278	94513402	0.000501
159936124	159936158	0.000501
159933156	277815374	0.000501
160908969	160909276	0.000501
159883882	159870124	0.000502
99304076	99304108	0.000502
159870140	159870421	0.000502
102150921	102150950	0.000502
159347625	115593359	0.000503
1262284208	1262284206	0.000503
98616219	98616213	0.000503
87384257	87384192	0.000503
159870091	159884232	0.000503
1425417752	1425417560	0.000503
159798341	159798228	0.000503
160916925	160917041	0.000503
284959147	284959148	0.000504
724212731	1262291130	0.000504
100271836	100271776	0.000504
160917092	160917205	0.000504
158005015	158003763	0.000504
1253231899	1253231896	0.000504
98616101	100271871	0.000504
103629017	103629240	0.000504
87384242	87384170	0.000504
159936152	159936184	0.000504
103628963	103629128	0.000504
89706078	89706087	0.000505
103629050	103628943	0.000505
287976542	159870450	0.000505
917197337	284263017	0.000505
1253231906	1253231904	0.000505
657756348	657756346	0.000505
159798197	159798172	0.000505
160909256	160909224	0.000505
298965191	298965216	0.000505
102150948	102150955	0.000505
103629104	103629118	0.000505
297848260	297848261	0.000506
299169350	299169349	0.000506
160908925	160909134	0.000506
282197673	282747915	0.000506
301736766	301736609	0.000506
1425431380	1425431381	0.000506
272987592	272987593	0.000506
102805907	102805973	0.000506
287702357	287702363	0.000506
159884182	159884665	0.000506
102805881	102805950	0.000507
278023530	100271794	0.000507
160917057	160917288	0.000507
159347642	159347619	0.000507
98670952	98670940	0.000507
160917158	160917397	0.000507
159799971	159799899	0.000507
1425417334	1425417332	0.000508
725088257	725088258	0.000508
103629264	103629134	0.000509
284822396	284959349	0.000509
102805935	102806002	0.000509
99304101	99304167	0.000510
103629098	103628963	0.000510
159709109	159709308	0.000510
102150960	102150920	0.000510
103629265	103628968	0.000510
98616162	98616061	0.000510
160909069	160909228	0.000510
284230999	284231001	0.000511
17282149	17282155	0.000511
298965211	298965189	0.000511
98670986	98670942	0.000512
290470364	290470363	0.000512
17303969	159849704	0.000512
1425417424	1425417425	0.000512
159870656	159884550	0.000512
87384266	87384136	0.000513
103628897	103629051	0.000513
724209936	911254756	0.000513
160038399	160039103	0.000513
159870609	287832389	0.000513
917199385	1225662751	0.000513
160909297	160908836	0.000513
298462851	299210239	0.000513
287517646	287517674	0.000514
159861758	284248846	0.000514
287702386	287702373	0.000514
291711142	291711141	0.000514
97966592	97966632	0.000514
115593365	115593364	0.000514
159935583	159935463	0.000514
160916752	160917226	0.000514
588392824	94513209	0.000515
141900308	141900317	0.000515
159898372	159898400	0.000515
103628864	103629150	0.000515
87399312	292059858	0.000515
159884240	159884232	0.000515
159861727	159862082	0.000516
287968336	159884096	0.000516
160909228	160909038	0.000517
87399289	1298909856	0.000517
159861704	159861803	0.000517
284822397	284822398	0.000517
159862164	159862176	0.000517
87384394	87384264	0.000517
508830758	261037913	0.000517
291713505	291713506	0.000517
160909000	160909081	0.000517
160909161	160908874	0.000518
87399276	159858618	0.000518
288183525	159870369	0.000518
159216856	159216873	0.000518
1244574712	159738931	0.000518
159861781	159861777	0.000518
160917186	160916973	0.000519
922189460	159347616	0.000519
159798228	159798330	0.000519
314247028	1225662740	0.000519
160916934	160917092	0.000519
87384113	87384228	0.000520
94513149	94513133	0.000520
300408796	300408795	0.000520
1268874954	1268874952	0.000520
160916841	160916752	0.000520
284790355	284790354	0.000521
1429276502	1429276499	0.000521
159858773	159858918	0.000521
102150950	102150957	0.000521
298965215	298965216	0.000521
1272924124	273961410	0.000522
284195105	159347600	0.000522
160916734	160916785	0.000522
15917656	98616241	0.000522
299206190	299206188	0.000523
297848812	297848810	0.000523
159950541	290470347	0.000523
588392824	94513302	0.000523
87384175	87384374	0.000523
287702337	287702338	0.000524
103629153	103629068	0.000524
99304236	99304138	0.000524
159858931	159799858	0.000524
102150965	102150957	0.000524
160909191	160909245	0.000525
298965213	298965194	0.000525
1425417336	1425417335	0.000525
159358468	159358583	0.000526
297847792	297847790	0.000526
94513156	158003766	0.000526
667386271	13187603	0.000526
103628995	103629017	0.000526
89706101	3649031	0.000527
159914884	159915247	0.000527
1425431305	1425431304	0.000527
160917352	160917177	0.000527
102805965	103629222	0.000527
160908902	160909077	0.000527
291292218	291292217	0.000527
103629266	103628864	0.000527
160038284	160038399	0.000528
159858663	993853416	0.000528
103629178	103629102	0.000528
260799456	260799455	0.000529
102805939	102805950	0.000529
791457574	791457575	0.000530
160909113	160909169	0.000530
273989868	273989869	0.000530
103628972	103629210	0.000530
3501078	88567827	0.000530
159933026	168757159	0.000530
299169354	298965204	0.000530
1267300061	87384300	0.000531
87366535	87366562	0.000531
160909213	160909297	0.000531
159858866	159858955	0.000531
287968334	159870152	0.000531
159491387	1244574710	0.000531
160038318	160037933	0.000532
102150955	102150919	0.000532
1285445551	1285445552	0.000532
94513194	274251471	0.000533
159861727	159861758	0.000533
299210247	299210246	0.000533
48958427	48958393	0.000534
1159582426	791457567	0.000534
287517392	159358583	0.000534
1298909852	87399388	0.000534
160908817	160909031	0.000534
87384418	87384076	0.000534
284355344	284355345	0.000534
100271768	1272924124	0.000535
159914896	170200469	0.000535
103629206	103629123	0.000535
298965210	298965209	0.000535
103629031	282747936	0.000535
299169349	298965218	0.000535
102806002	102805929	0.000535
160908880	297841943	0.000535
102150961	102150923	0.000535
298457107	298457108	0.000536
159950520	159950601	0.000536
657756344	103629248	0.000536
298965194	298965193	0.000536
273911548	89706078	0.000536
160908981	160909093	0.000536
288137017	159870166	0.000536
278028600	278023537	0.000537
160908810	160909188	0.000537
103628989	103628976	0.000538
298965185	298965186	0.000538
103629188	103629098	0.000538
87384143	87384405	0.000538
299206182	299206178	0.000538
159517730	159738931	0.000539
159858929	87399408	0.000539
87384461	87384359	0.000539
103629205	103628886	0.000539
287517676	287517661	0.000540
159914798	159914765	0.000540
89060000	160172757	0.000540
87384319	278019770	0.000540
87384154	87384405	0.000541
98670946	98670987	0.000541
88567966	88567783	0.000541
159884146	159884099	0.000541
290470356	290470353	0.000541
159858735	291546213	0.000542
87384425	87384132	0.000542
284959913	103628975	0.000542
87384388	87384306	0.000542
160908977	160909079	0.000543
103628999	103629271	0.000543
87384405	87384472	0.000543
159932993	157859365	0.000543
301736402	301736403	0.000543
159799954	159800063	0.000543
282747936	282747917	0.000543
103629069	103629221	0.000544
160908864	160908762	0.000544
291289146	291289143	0.000544
309862598	278023530	0.000544
159347611	284191243	0.000544
87384155	87384136	0.000544
168988094	98616063	0.000544
296984750	160909237	0.000544
98616172	98616168	0.000545
291711137	291711135	0.000545
87384479	87384348	0.000546
160908864	160908836	0.000546
274013622	87384102	0.000546
103628943	103629168	0.000547
1285411596	1285411597	0.000547
87384241	87384132	0.000547
159858939	159858747	0.000547
1262294313	141898890	0.000547
298965191	298965197	0.000547
87384431	87384228	0.000547
160158775	160158582	0.000547
87384487	87384468	0.000547
87384227	87384297	0.000548
304752482	48958398	0.000548
159347523	159347611	0.000548
87384281	87384044	0.000548
299169359	299169357	0.000548
285188109	285188103	0.000548
160909048	160909253	0.000549
18282225	18282226	0.000549
87399352	87399304	0.000549
87384236	87384315	0.000549
159884636	159884501	0.000549
298965216	298965217	0.000549
103629024	103629193	0.000549
160917159	160908811	0.000550
141903929	1365848371	0.000550
103629256	103629123	0.000550
160908776	160909152	0.000550
159936200	284556258	0.000550
103628915	282747935	0.000550
291096147	298462849	0.000550
87399307	87399295	0.000551
159799999	99304116	0.000551
791371776	791371773	0.000551
87384365	87384106	0.000551
160908836	160908880	0.000551
98616190	278009872	0.000551
103629208	103628892	0.000552
103629057	103629016	0.000552
87384139	87384455	0.000553
284161428	1365848399	0.000553
1268874955	1268874956	0.000554
48958411	48958420	0.000554
160909245	160909174	0.000554
298965198	299169355	0.000555
791266529	16698246	0.000555
87384423	87384044	0.000555
89060115	160172757	0.000555
298965212	298965211	0.000555
159934061	159934106	0.000555
298460539	298460540	0.000555
160909000	160913472	0.000555
87399412	87399352	0.000556
160909048	160909300	0.000556
103629078	103629271	0.000556
301737372	301737373	0.000556
159914607	89706096	0.000556
87399383	87399327	0.000556
160916883	160917352	0.000556
284960330	284960327	0.000556
94513080	94513206	0.000558
284959161	284959162	0.000558
103629016	103629207	0.000558
859468994	791259554	0.000558
48958403	274250577	0.000558
291711567	1264822893	0.000558
159935454	159935374	0.000559
160908925	160909165	0.000559
159800004	159800021	0.000560
94514401	94513352	0.000560
89837553	94513080	0.000560
160909286	160909059	0.000560
284355341	1266996045	0.000561
159933035	98616215	0.000561
791371735	791371733	0.000561
282747930	282747931	0.000562
160158582	160158745	0.000562
215205977	215205976	0.000562
278023536	278023538	0.000562
791371725	791371731	0.000562
278141061	275513291	0.000562
160909148	160909088	0.000563
301736972	301736973	0.000563
160908941	160909134	0.000564
160909007	160908846	0.000564
298460545	300408797	0.000564
159347516	284195104	0.000564
159798137	791372019	0.000564
159799928	159799955	0.000564
102150961	102150949	0.000565
103629116	103629073	0.000565
159870214	159884294	0.000565
103629019	103629078	0.000565
272987594	272987593	0.000565
13187597	159347594	0.000565
160909294	160908981	0.000566
160908861	160908838	0.000566
100272032	89706101	0.000566
102150944	102150967	0.000567
160909267	160909092	0.000567
685430248	685430249	0.000567
